"key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","continent","lastInterpreted","license","identifiers","facts","relations","class","countryCode","country","rightsHolder","identifier","catalogNumber","recordedBy","institutionID","nomenclaturalCode","locality","gbifID","collectionCode","occurrenceID","higherClassification","name","decimalLatitude","decimalLongitude","geodeticDatum","recordNumber","higherGeography","dynamicProperties","fieldNumber","otherCatalogNumbers","institutionCode","elevation","stateProvince","year","month","day","eventDate","identifiedBy","georeferenceProtocol","typeStatus","individualCount","endDayOfYear","datasetName","type","startDayOfYear","verbatimEventDate","modified","references","language","preparations","collectionID","elevationAccuracy","georeferencedDate","verbatimElevation","georeferenceSources","habitat","coordinateUncertaintyInMeters","dateIdentified","county","fieldNotes","occurrenceRemarks","municipality","ownerInstitutionCode","organismID","datasetID","accessRights","nomenclaturalStatus","taxonID","bibliographicCitation","identificationRemarks"
"1090495053","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2019-09-23T12:08:22.707+0000","2019-10-02T11:49:59.225+0000",168,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED",NA,"2019-10-02T11:49:59.225+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000103626","103626","F. B. Matos",NA,NA,"Fazenda Serra Bonita, 9,7Km W de Camacan na estrada para Jacarecí, daí 6Km SW na estrada para a RPPN e Torre da Embratel.","1090495053","CEPEC","BRA:CEPLAC:CEPEC:0000103626",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",-15.391667,-39.565278,"WGS84","305",NA,NA,NA,"30/12/2009","Comissão Executiva do Plano da Lavoura Cacaueira",NA,"Bahia",1995,5,3,"1995-05-03T00:00:00","F. B. Matos",NA,"PARATYPE",NA,NA,"CEPEC - Herbário do Centro de Pesquisas do Cacau","Collection",NA,NA,"2018-12-03T11:05:27.000+0000",NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMACAN","Comissão Executiva do Plano da Lavoura Cacaueira",NA,NA,NA,NA,NA,NA,NA
"1090493777","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2019-09-23T12:08:22.707+0000","2019-10-02T11:49:59.260+0000",168,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED",NA,"2019-10-02T11:49:59.260+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000102088","102088","W. W. Thomas",NA,NA,"Fazenda Serra Bonita, Reserva Serra Bonita, 9,7Km a WE de Camacan ma Rod. para Jacarecí. Depois 6Km SW na Ror. Para RPPN Serra Bonita e torre da Embratel.","1090493777","CEPEC","BRA:CEPLAC:CEPEC:0000102088",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",-15.391667,-39.565278,"WGS84","13796",NA,NA,NA,"30/12/2009","Comissão Executiva do Plano da Lavoura Cacaueira",NA,"Bahia",2004,2,1,"2004-02-01T00:00:00","F. B. Matos",NA,"PARATYPE",NA,NA,"CEPEC - Herbário do Centro de Pesquisas do Cacau","Collection",NA,NA,"2018-12-03T11:05:27.000+0000",NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMACAN","Comissão Executiva do Plano da Lavoura Cacaueira",NA,NA,NA,NA,NA,NA,NA
"1090495271","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2019-09-23T12:08:22.707+0000","2019-10-02T11:49:59.295+0000",168,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED",NA,"2019-10-02T11:49:59.295+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000104018","104018","F. B. Matos",NA,NA,"Fazenda Serra Bonita, 9,7Km W de Camacan na estrada de Camacan para Jacarecí, daí 6Km Sw na estrada para a Reserva e Torre da Embratel.","1090495271","CEPEC","BRA:CEPLAC:CEPEC:0000104018",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",-15.391667,-39.565278,"WGS84","446",NA,NA,NA,"30/12/2009","Comissão Executiva do Plano da Lavoura Cacaueira",NA,"Bahia",2005,2,13,"2005-02-13T00:00:00","F. B. Matos",NA,"PARATYPE",NA,NA,"CEPEC - Herbário do Centro de Pesquisas do Cacau","Collection",NA,NA,"2018-12-03T11:05:27.000+0000",NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAMACAN","Comissão Executiva do Plano da Lavoura Cacaueira",NA,NA,NA,NA,NA,NA,NA
"1090496447","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2019-09-23T12:08:22.707+0000","2019-10-02T11:49:57.391+0000",168,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED",NA,"2019-10-02T11:49:57.391+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000105333","105333","F. B. Matos",NA,NA,"RPPN Serra do Teimoso. Rod. Jussarí/Palmira. Fazenda Teimoso, entrada à esq. Ca. 7,5Km de Jussarí. Trilha para o topo da serra.","1090496447","CEPEC","BRA:CEPLAC:CEPEC:0000105333",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",-15.160278,-39.536111,"WGS84","806",NA,NA,NA,"30/12/2006","Comissão Executiva do Plano da Lavoura Cacaueira",NA,"Bahia",2005,7,27,"2005-07-27T00:00:00","F. B. Matos",NA,"PARATYPE",NA,NA,"CEPEC - Herbário do Centro de Pesquisas do Cacau","Collection",NA,NA,"2018-12-03T11:05:27.000+0000",NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JUSSARÍ","Comissão Executiva do Plano da Lavoura Cacaueira",NA,NA,NA,NA,NA,NA,NA
"1257656158","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","cdround,gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2019-10-04T02:56:20.896+0000","2019-10-04T08:21:19.387+0000",87,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED","SOUTH_AMERICA","2019-10-04T08:21:19.387+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","Missouri Botanical Garden",NA,"100306464","Pedro L.R. de Moraes|H. van der Werff|Lukas Daneu|R. Perdiz",NA,"ICNafp","RPPN Serra Bonita.","1257656158","MO","urn:catalog:MO:Tropicos:100306464",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",-15.391667,-39.565278,"WGS84","Moraes 2768",NA,NA,NA,NA,"MO",1000,"Bahia",2009,8,13,"2009-08-13T00:00:00","F. Matos",NA,NA,1,NA,"Tropicos","PhysicalObject",NA,NA,"2016-12-16T05:23:00.000+0000",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,NA,NA,NA,"Camacan",NA,NA,NA,"MOBOT",NA,NA,NA,"No opinion","100364297","http://www.tropicos.org/Specimen/100306464",NA
"1258183047","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2019-10-04T02:56:20.896+0000","2019-10-04T08:21:16.487+0000",87,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED","SOUTH_AMERICA","2019-10-04T08:21:16.487+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","Missouri Botanical Garden",NA,"100866352","Pedro L.R. de Moraes|H. van der Werff|Lukas Daneu",NA,"ICNafp","RPPN Serra Bonita.","1258183047","MO","urn:catalog:MO:Tropicos:100866352",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",NA,NA,NA,"Moraes 4172",NA,NA,NA,NA,"MO",NA,"Bahia",2014,11,26,"2014-11-26T00:00:00","Alan R. Smith",NA,NA,1,NA,"Tropicos","PhysicalObject",NA,NA,"2016-12-16T05:23:00.000+0000",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,NA,NA,"2016-01-01T00:00:00","Camacan",NA,NA,NA,"MOBOT",NA,NA,NA,"No opinion","100364297","http://www.tropicos.org/Specimen/100866352",NA
"1929604661","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2019-10-06T17:45:54.520+0000","2019-10-06T18:05:58.198+0000",142,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED","SOUTH_AMERICA","2019-10-06T18:05:58.198+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","The New York Botanical Garden",NA,"1686474","F. B. Matos","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Serra do Corcovado. 9.8 km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco.","1929604661","NY","81f9759e-bce0-4530-b9ab-1ac42a43067c",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",-14.7058,-39.6033,"WGS84","1408",NA,NA,NA,NA,"NY",730,"Bahia",2007,4,19,"2007-04-19T00:00:00","P. H. Labiak E.",NA,NA,NA,"10","Vascular plants","PhysicalObject","10","19 Apr 2007",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1443052","en","sheet","http://biocol.org/urn:lsid:biocol.org:col:15556",0,NA,"2395 ft",NA,"Floresta Sub-Montana/Montana com algunas áreas perturbadas.",NA,"2009-01-01T00:00:00","Almadina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928452550","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2019-10-06T17:45:54.520+0000","2019-10-06T18:05:27.262+0000",142,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED","SOUTH_AMERICA","2019-10-06T18:05:27.262+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","The New York Botanical Garden",NA,"1186062","F. B. Matos","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Fazenda Serra Bonita, Reserva Serra Bonita, 9,7 km W de Camacan, na estrada para Jacarecím daí 6 km SW na estrada para RPPN Serra Bonita e Torre da Embratel. Trilha do mirante","1928452550","NY","30567cca-078a-480d-ae64-dd9dae3e0e6a",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",-15.3903,-39.5681,"WGS84","1537",NA,NA,NA,NA,"NY",920,"Bahia",2008,6,29,"2008-06-29T00:00:00",NA,NA,"ISOTYPE",NA,"18","Vascular plants","PhysicalObject","18","29 Jun 2008",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1447777","en","sheet","http://biocol.org/urn:lsid:biocol.org:col:15556",0,NA,"3018 ft",NA,NA,NA,NA,"Camacan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Basionym"
"1802860561","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","","ed8e1590-62b5-48a8-8654-4ecc13554f57","4265f332-341c-45f6-b30b-5dc2e39b86e8","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2019-09-10T18:03:16.712+0000","2019-10-02T15:51:45.139+0000",177,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED",NA,"2019-10-02T15:51:45.139+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","BHCB-SL - Herbário UFMG - Samambaias e Licófitas","BRA:UFMG:BHCB-SL:0000108544","108544","Krause, RA; Pereira, M",NA,NA,"Nova Lombardia, Reserva Biológica Augusto Ruschi, interior de mata","1802860561","BHCB-SL","BRA:UFMG:BHCB-SL:0000108544",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",NA,NA,NA,"20",NA,NA,NA,NA,"Universidade Federal de Minas Gerais",NA,"Espírito Santo",2002,12,18,"2002-12-18T00:00:00","Salino, A",NA,NA,NA,NA,"BHCB-SL - Herbário UFMG - Samambaias e Licófitas","Collection",NA,NA,"2018-05-02T16:02:18.000+0000",NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,"2009-09-01T00:00:00",NA,NA,"Epífita em tronco de Cyatheaceae","Santa Teresa","Universidade Federal de Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"1802860362","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","","ed8e1590-62b5-48a8-8654-4ecc13554f57","4265f332-341c-45f6-b30b-5dc2e39b86e8","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2019-09-10T18:03:16.712+0000","2019-10-02T15:51:45.928+0000",177,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED",NA,"2019-10-02T15:51:45.928+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","BHCB-SL - Herbário UFMG - Samambaias e Licófitas","BRA:UFMG:BHCB-SL:0000108302","108302","Vervloet, RR; Bausen, E; Pizziolo, W",NA,NA,"Nova Lombardia, Reserva Biológica Augusto Ruschi, Dra Marlene, antiga estrada","1802860362","BHCB-SL","BRA:UFMG:BHCB-SL:0000108302",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",NA,NA,NA,"559",NA,NA,NA,NA,"Universidade Federal de Minas Gerais",NA,"Espírito Santo",2002,7,25,"2002-07-25T00:00:00","Salino, A",NA,NA,NA,NA,"BHCB-SL - Herbário UFMG - Samambaias e Licófitas","Collection",NA,NA,"2018-05-02T16:02:18.000+0000",NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,"2009-09-01T00:00:00",NA,NA,"Epífita a 2m do solo, folhas de cor verde clara, meia encosta, dossel aproximado de 16m. MBML 017238","Santa Teresa","Universidade Federal de Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"1802858384","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","","ed8e1590-62b5-48a8-8654-4ecc13554f57","4265f332-341c-45f6-b30b-5dc2e39b86e8","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2019-09-10T18:03:16.712+0000","2019-10-02T15:51:45.077+0000",177,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED",NA,"2019-10-02T15:51:45.077+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","BHCB-SL - Herbário UFMG - Samambaias e Licófitas","BRA:UFMG:BHCB-SL:0000099365","99365","Salino, A; Lombardi, JA; Mota, RC; Stehmann, JR",NA,NA,"Distrito de Talismã., Fazenda Duas Barras. Floresta Ombrófila densa montanha.","1802858384","BHCB-SL","BRA:UFMG:BHCB-SL:0000099365",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",NA,NA,NA,"10054",NA,NA,NA,NA,"Universidade Federal de Minas Gerais",1000,"Minas Gerais",2005,11,24,"2005-11-24T00:00:00","Salino, A",NA,NA,NA,NA,"BHCB-SL - Herbário UFMG - Samambaias e Licófitas","Collection",NA,NA,"2018-05-02T16:02:18.000+0000",NA,"pt",NA,NA,0,NA,NA,NA,NA,NA,"2009-09-01T00:00:00",NA,NA,"Epífita a 1,5 m de altura em Alsophila setosa (samambaiaçu)","Santa Maria do Salto","Universidade Federal de Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"1424369180","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2019-10-10T01:33:23.941+0000","2019-10-10T01:57:21.103+0000",259,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED",NA,"2019-10-10T01:57:21.103+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","Rio de Janeiro Botanical Garden",NA,"RB00658269","F.B. Matos",NA,NA,"Fazenda Serra Bonita Reserva Serra Bonita, 9,7km W de Camacan, na estrada para Jacarecí, daí 6km SW na estradapara RPPN Serra Bonita e Torre da Embratel, trilha do mirante.","1424369180","RB","urn:catalog:JBRJ:RB:658269",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",-15.390278,-39.568056,"WGS84","1537",NA,NA,NA,"RB 516924","JBRJ",920,"Bahia",2008,7,29,"2008-07-29T00:00:00",NA,NA,"ISOTYPE",NA,NA,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","PhysicalObject",NA,NA,"2017-10-18T17:43:08.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floresta Ombrófila","Epífita sobre Cyatheaceae (Alsophila setosa) no interior da mata, próximo ao topo do morro. Frondes arqueadas a pendentes.","Camacan",NA,NA,NA,NA,NA,NA,NA,NA
"1291011673","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2019-10-08T17:19:15.522+0000","2019-10-08T17:22:17.396+0000",171,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED","SOUTH_AMERICA","2019-10-08T17:22:17.396+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais",NA,"108269","Demuner, V; Bausen, E; Pizziolo, W",NA,NA,"Alto São Lourenço, Sítio da Cachoeira (Lídio)","1291011673","BHCB","BRA:UFMG:BHCB:0000108269",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",NA,NA,NA,"1477",NA,NA,NA,NA,"Universidade Federal de Minas Gerais",0,"Espírito Santo",2000,10,25,"2000-10-25T00:00:00",NA,NA,"PARATYPE",NA,NA,"BHCB - Herbário da Universidade Federal de Minas Gerais","Collection",NA,NA,"2019-10-02T15:09:05.000+0000",NA,"pt",NA,NA,0,NA,NA,NA,NA,NA,"2009-09-01T00:00:00",NA,NA,"Epífita, 1,5m de altura, esporângios verdes. &nf;; Terreno íngrime, meio Sol.","Santa Teresa","Universidade Federal de Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"1291011671","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2019-10-08T17:19:15.522+0000","2019-10-08T17:22:17.305+0000",171,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED","SOUTH_AMERICA","2019-10-08T17:22:17.305+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais",NA,"108302","Vervloet, RR; Bausen, E; Pizziolo, W",NA,NA,"Nova Lombardia, Reserva Biológica Augusto Ruschi, Dra. Marlene, antiga estrada.","1291011671","BHCB","BRA:UFMG:BHCB:0000108302",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",NA,NA,NA,"559",NA,NA,NA,NA,"Universidade Federal de Minas Gerais",0,"Espírito Santo",2002,7,25,"2002-07-25T00:00:00",NA,NA,"PARATYPE",NA,NA,"BHCB - Herbário da Universidade Federal de Minas Gerais","Collection",NA,NA,"2019-10-02T15:09:05.000+0000",NA,"pt",NA,NA,0,NA,NA,NA,NA,NA,"2009-09-01T00:00:00",NA,NA,"Epífita a 2m do solo, folhas de cor verde clara, dossel aproximado de 16m.; Meia encosta","Santa Teresa","Universidade Federal de Minas Gerais",NA,NA,NA,NA,NA,NA,NA
"1424361657","Asplenium truncorum F.B.Matos, Labiak & Sylvestre","cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2019-10-10T01:33:23.941+0000","2019-10-10T01:57:23.614+0000",259,"none","PRESERVED_SPECIMEN",7616722,6,7707728,7228684,392,6625,2650583,7616722,7616722,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","Asplenium truncorum","Asplenium","truncorum","SPECIES","ACCEPTED",NA,"2019-10-10T01:57:23.614+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","Rio de Janeiro Botanical Garden",NA,"RB00651143","A. Salino; R.C. Mota, N.F.O. Mota & P.H.A. Melo",NA,NA,"Mata do Boi Rajado, a ca. 14 km da sede de Bandeira, na divisa com a Bahia.","1424361657","RB","urn:catalog:JBRJ:RB:651143",NA,"Asplenium truncorum F.B.Matos, Labiak & Sylvestre",-15.938055,-40.614444,"WGS84","9061",NA,NA,NA,"RB 513279","JBRJ",710,"Minas Gerais",2003,10,5,"2003-10-05T00:00:00","L. Sylvestre",NA,NA,NA,NA,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","PhysicalObject",NA,NA,"2017-10-15T15:44:00.000+0000",NA,NA,NA,NA,90,NA,NA,NA,NA,NA,"2011-01-01T00:00:00",NA,"Floresta ombrófila densa submontana.","Epífita a 1-1,5 m. de altura crescendo em Alsophila sternbergii.","Bandeira",NA,NA,NA,NA,NA,NA,NA,NA
